run_id,workflow,event,status,conclusion,created_at,updated_at,duration_seconds,head_sha
27086520876,ci-3-tensorflow,schedule,completed,success,2026-06-07T07:47:15Z,2026-06-07T07:52:17Z,302,177741a7e3e1ac9c715eed7f3a35cd7173fee252
27086495600,ci-7-sql,schedule,completed,success,2026-06-07T07:45:57Z,2026-06-07T07:47:18Z,81,177741a7e3e1ac9c715eed7f3a35cd7173fee252
27085516316,ci-8-transformers,schedule,completed,success,2026-06-07T06:58:15Z,2026-06-07T07:04:25Z,370,177741a7e3e1ac9c715eed7f3a35cd7173fee252
27087156886,ci-10-gallery-transformers,schedule,completed,success,2026-06-07T08:18:01Z,2026-06-07T08:20:01Z,120,177741a7e3e1ac9c715eed7f3a35cd7173fee252
27086742452,ci-6-litert,schedule,completed,success,2026-06-07T07:58:11Z,2026-06-07T07:59:22Z,71,177741a7e3e1ac9c715eed7f3a35cd7173fee252
27086704458,ci-9-transformers,schedule,completed,success,2026-06-07T07:56:16Z,2026-06-07T08:04:06Z,470,177741a7e3e1ac9c715eed7f3a35cd7173fee252
27086636109,ci-2-scikit-learn,schedule,completed,success,2026-06-07T07:52:50Z,2026-06-07T07:57:03Z,253,177741a7e3e1ac9c715eed7f3a35cd7173fee252
27126857857,ci-6-litert,schedule,completed,success,2026-06-08T08:58:58Z,2026-06-08T09:00:32Z,94,177741a7e3e1ac9c715eed7f3a35cd7173fee252
27126553566,ci-2-scikit-learn,schedule,completed,success,2026-06-08T08:52:58Z,2026-06-08T09:05:55Z,777,177741a7e3e1ac9c715eed7f3a35cd7173fee252
27126186995,ci-3-tensorflow,schedule,completed,success,2026-06-08T08:45:36Z,2026-06-08T08:51:00Z,324,177741a7e3e1ac9c715eed7f3a35cd7173fee252
27126098766,ci-7-sql,schedule,completed,success,2026-06-08T08:43:54Z,2026-06-08T08:45:11Z,77,177741a7e3e1ac9c715eed7f3a35cd7173fee252
27122244145,ci-8-transformers,schedule,completed,success,2026-06-08T07:22:31Z,2026-06-08T07:29:58Z,447,177741a7e3e1ac9c715eed7f3a35cd7173fee252
27127820291,ci-10-gallery-transformers,schedule,completed,success,2026-06-08T09:17:19Z,2026-06-08T09:19:11Z,112,177741a7e3e1ac9c715eed7f3a35cd7173fee252
27188612481,ci-8-transformers,schedule,completed,success,2026-06-09T06:39:16Z,2026-06-09T06:45:43Z,387,177741a7e3e1ac9c715eed7f3a35cd7173fee252
27193631076,ci-10-gallery-transformers,schedule,completed,success,2026-06-09T08:25:44Z,2026-06-09T08:27:52Z,128,177741a7e3e1ac9c715eed7f3a35cd7173fee252
27192142803,ci-6-litert,schedule,completed,success,2026-06-09T07:56:12Z,2026-06-09T07:57:23Z,71,177741a7e3e1ac9c715eed7f3a35cd7173fee252
27191961393,ci-9-transformers,schedule,completed,success,2026-06-09T07:52:25Z,2026-06-09T08:00:13Z,468,177741a7e3e1ac9c715eed7f3a35cd7173fee252
27191556465,ci-2-scikit-learn,schedule,completed,success,2026-06-09T07:43:53Z,2026-06-09T07:50:46Z,413,177741a7e3e1ac9c715eed7f3a35cd7173fee252
27191244958,ci-3-tensorflow,schedule,completed,success,2026-06-09T07:37:11Z,2026-06-09T07:42:44Z,333,177741a7e3e1ac9c715eed7f3a35cd7173fee252
27191206881,ci-7-sql,schedule,completed,success,2026-06-09T07:36:21Z,2026-06-09T07:37:41Z,80,177741a7e3e1ac9c715eed7f3a35cd7173fee252
27264278810,ci-10-gallery-transformers,schedule,completed,success,2026-06-10T08:42:28Z,2026-06-10T08:44:44Z,136,177741a7e3e1ac9c715eed7f3a35cd7173fee252
27262669704,ci-6-litert,schedule,completed,success,2026-06-10T08:12:21Z,2026-06-10T08:13:30Z,69,177741a7e3e1ac9c715eed7f3a35cd7173fee252
27262540384,ci-9-transformers,schedule,completed,success,2026-06-10T08:09:53Z,2026-06-10T08:17:36Z,463,177741a7e3e1ac9c715eed7f3a35cd7173fee252
27262305231,ci-2-scikit-learn,schedule,completed,success,2026-06-10T08:05:28Z,2026-06-10T08:10:20Z,292,177741a7e3e1ac9c715eed7f3a35cd7173fee252
27262000474,ci-3-tensorflow,schedule,completed,success,2026-06-10T07:59:45Z,2026-06-10T08:09:32Z,587,177741a7e3e1ac9c715eed7f3a35cd7173fee252
27261955046,ci-7-sql,schedule,completed,success,2026-06-10T07:58:49Z,2026-06-10T08:00:12Z,83,177741a7e3e1ac9c715eed7f3a35cd7173fee252
27259009415,ci-8-transformers,schedule,completed,success,2026-06-10T06:58:08Z,2026-06-10T07:04:56Z,408,177741a7e3e1ac9c715eed7f3a35cd7173fee252
27336186384,ci-10-gallery-transformers,schedule,completed,success,2026-06-11T09:06:56Z,2026-06-11T09:08:51Z,115,177741a7e3e1ac9c715eed7f3a35cd7173fee252
